"Item","Series","RM","BM","Brand","Quality","SPL","TT","MTM","Purpose","Type","D1","W1","L1","D2","L2","Zn","D3","L3","A1_DEG","D1_Inch","W1_Inch","L1_Inch","Is PL","ROL","CETSH","Template or Variant Of","Description","EOL","Created By","Creation"
"HR4XRE00TV1","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",9.525,35,203.2,"","","","","",0,"3/8","-","8","No","","82078000","H4RE-Rectangular Tool Bits-BSW-Metric","HSS Rohit- 3X  Rect 3/8""x35x8 0°","2099-12-31","aditya@rigpl.com","2012-02-06 19:09:00"
"HR4XRE00TW9","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",9.525,37,203.2,"","","","","",0,"3/8","-","8","No","","82078000","H4RE-Rectangular Tool Bits-BSW-Metric","HSS Rohit- 3X  Rect 3/8""x37x8 0°","2099-12-31","Administrator","2010-12-25 18:01:18"
"HR4XRE00TX6","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",9.525,38.1,101.6,"","","","","",0,"3/8","1+1/2","4","No","","82078000","H4RE-Rectangular Tool Bits-BSW-9mm to 11.9mm","HSS Rohit- 3X  Rect 3/8""x1+1/2""x4""x 0°","2099-12-31","Administrator","2010-12-25 18:01:18"
"HR4XRE00TY4","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",9.525,38.1,152.4,"","","","","",0,"3/8","1+1/2","6","Yes","","82078000","H4RE-Rectangular Tool Bits-BSW-9mm to 11.9mm","HSS Rohit- 3X  Rect 3/8""x1+1/2""x6""x 0°","2099-12-31","aditya@rigpl.com","2010-10-06 17:30:03"
"HR4XRE00TZ2","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",9.525,38.1,203.2,"","","","","",0,"3/8","1+1/2","8","Yes",1,"82078000","H4RE-Rectangular Tool Bits-BSW-9mm to 11.9mm","HSS Rohit- 3X  Rect 3/8""x1+1/2""x8""x 0°","2099-12-31","aditya@rigpl.com","2010-10-06 17:30:03"
"HR4XRE00U03","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",9.525,40,152.4,"","","","","",0,"3/8","-","6","No","","82078000","H4RE-Rectangular Tool Bits-BSW-Metric","HSS Rohit- 3X  Rect 3/8""x40x6 0°","2099-12-31","Administrator","2010-12-25 18:01:18"
"HR4XRE00U11","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",9.525,50.8,101.6,"","","","","",0,"3/8","1","4","No","","82078000","H4RE-Rectangular Tool Bits-BSW-9mm to 11.9mm","HSS Rohit- 3X  Rect 3/8""x1""x4""x 0°","2099-12-31","Administrator","2010-12-25 18:01:18"
"HR4XRE00U29","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",9.525,50.8,203.2,"","","","","",0,"3/8","2","8","No","","82078000","H4RE-Rectangular Tool Bits-BSW-9mm to 11.9mm","HSS Rohit- 3X  Rect 3/8""x2""x8""x 0°","2099-12-31","ramesh.pant@rigpl.com","2012-12-18 18:35:49"
"HR4XRE00U37","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",10,15,100,"","","","","",0,"-","-","-","No","","82078000","H4RE-Rectangular Tool Bits-Metric-9mm to 11.9mm","HSS Rohit- 3X  Rect 10x15x100 0°","2099-12-31","aditya@rigpl.com","2011-09-19 16:38:43"
"HR4XRE00U45","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",10,15,150,"","","","","",0,"-","-","-","No","","82078000","H4RE-Rectangular Tool Bits-Metric-9mm to 11.9mm","HSS Rohit- 3X  Rect 10x15x150 0°","2099-12-31","ramesh.pant@rigpl.com","2014-02-26 19:43:36"
"HR4XRE00U52","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",10,16,150,"","","","","",0,"-","-","-","No","","82078000","H4RE-Rectangular Tool Bits-Metric-9mm to 11.9mm","HSS Rohit- 3X  Rect 10x16x150 0°","2099-12-31","aditya@rigpl.com","2011-05-28 10:27:42"
"HR4XRE00U60","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",10,16,200,"","","","","",0,"-","-","-","No","","82078000","H4RE-Rectangular Tool Bits-Metric-9mm to 11.9mm","HSS Rohit- 3X  Rect 10x16x200 0°","2099-12-31","Administrator","2010-12-25 18:01:18"
"HR4XRE00U78","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",10,16,250,"","","","","",0,"-","-","-","No","","82078000","H4RE-Rectangular Tool Bits-Metric-9mm to 11.9mm","HSS Rohit- 3X  Rect 10x16x250 0°","2099-12-31","Administrator","2010-12-25 18:01:18"
"HR4XRE00U86","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",10,20,150,"","","","","",0,"-","-","-","No","","82078000","H4RE-Rectangular Tool Bits-Metric-9mm to 11.9mm","HSS Rohit- 3X  Rect 10x20x150 0°","2099-12-31","Administrator","2010-12-25 18:01:18"
"HR4XRE00U94","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",10,25,150,"","","","","",0,"-","-","-","No","","82078000","H4RE-Rectangular Tool Bits-Metric-9mm to 11.9mm","HSS Rohit- 3X  Rect 10x25x150 0°","2099-12-31","ramesh.pant@rigpl.com","2012-11-05 12:10:22"
"HR4XRE00UA6","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",10,25.4,152.4,"","","","","",0,"-","1","6","No","","82078000","H4RE-Rectangular Tool Bits-Metric-BSW","HSS Rohit- 3X  Rect 10x1""x6 0°","2099-12-31","sushil.rathee@rigpl.com","2012-11-30 11:14:09"
"HR4XRE00UB4","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",10,25.4,203.2,"","","","","",0,"-","1","8","No","","82078000","H4RE-Rectangular Tool Bits-Metric-BSW","HSS Rohit- 3X  Rect 10x1""x8 0°","2099-12-31","sushil.rathee@rigpl.com","2012-11-30 11:15:03"
"HR4XRE018F2","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",10,27,200,"","","","","",0,"-","-","-","No","","82078000","H4RE-Rectangular Tool Bits-Metric-9mm to 11.9mm","HSS Rohit- 3X  Rect 10x27x200 0°","2099-12-31","ramesh.pant@rigpl.com","2015-06-15 13:09:21.633322"
"HR4XRE00UC2","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",10,30,150,"","","","","",0,"-","-","-","No","","82078000","H4RE-Rectangular Tool Bits-Metric-9mm to 11.9mm","HSS Rohit- 3X  Rect 10x30x150 0°","2099-12-31","ramesh.pant@rigpl.com","2014-05-29 09:34:29"
"HR4XRE018G0","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",10.5,42,200,"","","","","",0,"-","-","-","No","","82078000","H4RE-Rectangular Tool Bits-Metric-9mm to 11.9mm","HSS Rohit- 3X  Rect 10.5x42x200 0°","2099-12-31","sushil.rathee@rigpl.com","2015-06-17 16:51:08.127819"
"HR4XRE00UD9","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",11,19,200,"","","","","",0,"-","-","-","No","","82078000","H4RE-Rectangular Tool Bits-Metric-9mm to 11.9mm","HSS Rohit- 3X  Rect 11x19x200 0°","2099-12-31","ramesh.pant@rigpl.com","2013-09-18 18:52:15"
"HR4XRE00UE7","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",11.906,15.875,203.2,"","","","","",0,"15/32","5/8","8","No","","82078000","H4RE-Rectangular Tool Bits-BSW-9mm to 11.9mm","HSS Rohit- 3X  Rect 15/32""x5/8""x8""x 0°","2099-12-31","ramesh.pant@rigpl.com","2014-04-12 14:14:20"
"HR4XRE00UF5","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",12,16,150,"","","","","",0,"-","-","-","Yes","","82078000","H4RE-Rectangular Tool Bits-Metric-12mm and above","HSS Rohit- 3X  Rect 12x16x150 0°","2099-12-31","Administrator","2010-10-06 17:30:03"
"HR4XRE00UG3","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",12,16,200,"","","","","",0,"-","-","-","Yes","","82078000","H4RE-Rectangular Tool Bits-Metric-12mm and above","HSS Rohit- 3X  Rect 12x16x200 0°","2099-12-31","Administrator","2010-10-06 17:30:03"
"HR4XRE00UH1","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",12,19,150,"","","","","",0,"-","-","-","No","","82078000","H4RE-Rectangular Tool Bits-Metric-12mm and above","HSS Rohit- 3X  Rect 12x19x150 0°","2099-12-31","Administrator","2010-10-06 17:30:03"
"HR4XRE00UJ6","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",12,19,200,"","","","","",0,"-","-","-","No","","82078000","H4RE-Rectangular Tool Bits-Metric-12mm and above","HSS Rohit- 3X  Rect 12x19x200 0°","2099-12-31","Administrator","2010-10-06 17:30:03"
"HR4XRE00UK4","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",12,20,150,"","","","","",0,"-","-","-","No","","82078000","H4RE-Rectangular Tool Bits-Metric-12mm and above","HSS Rohit- 3X  Rect 12x20x150 0°","2099-12-31","Administrator","2010-12-25 18:01:18"
"HR4XRE00UL2","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",12,20,200,"","","","","",0,"-","-","-","No","","82078000","H4RE-Rectangular Tool Bits-Metric-12mm and above","HSS Rohit- 3X  Rect 12x20x200 0°","2099-12-31","Administrator","2010-12-25 18:01:18"
"HR4XRE00UM0","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",12,25,150,"","","","","",0,"-","-","-","Yes","","82078000","H4RE-Rectangular Tool Bits-Metric-12mm and above","HSS Rohit- 3X  Rect 12x25x150 0°","2099-12-31","Administrator","2010-10-06 17:30:03"
"HR4XRE00UN7","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",12,25,200,"","","","","",0,"-","-","-","Yes","","82078000","H4RE-Rectangular Tool Bits-Metric-12mm and above","HSS Rohit- 3X  Rect 12x25x200 0°","2099-12-31","Administrator","2010-10-06 17:30:03"
"HR4XRE00UP3","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",12,31,150,"","","","","",0,"-","-","-","No","","82078000","H4RE-Rectangular Tool Bits-Metric-12mm and above","HSS Rohit- 3X  Rect 12x31x150 0°","2099-12-31","Administrator","2010-10-06 17:30:03"
"HR4XRE00UQ1","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",12,31,200,"","","","","",0,"-","-","-","No","","82078000","H4RE-Rectangular Tool Bits-Metric-12mm and above","HSS Rohit- 3X  Rect 12x31x200 0°","2099-12-31","Administrator","2010-10-06 17:30:03"
"HR4XRE00UR9","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",12,38,150,"","","","","",0,"-","-","-","No","","82078000","H4RE-Rectangular Tool Bits-Metric-12mm and above","HSS Rohit- 3X  Rect 12x38x150 0°","2099-12-31","Administrator","2010-10-06 17:30:03"
"HR4XRE00US6","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",12,38,200,"","","","","",0,"-","-","-","No","","82078000","H4RE-Rectangular Tool Bits-Metric-12mm and above","HSS Rohit- 3X  Rect 12x38x200 0°","2099-12-31","Administrator","2010-10-06 17:30:03"
"HR4XRE00UT4","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",12,40,80,"","","","","",0,"-","-","-","No","","82078000","H4RE-Rectangular Tool Bits-Metric-12mm and above","HSS Rohit- 3X  Rect 12x40x80 0°","2099-12-31","Administrator","2010-12-25 18:01:18"
"HR4XRE00UU2","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",12.7,15.875,152.4,"","","","","",0,"1/2","5/8","6","Yes","","82078000","H4RE-Rectangular Tool Bits-BSW-12mm and above","HSS Rohit- 3X  Rect 1/2""x5/8""x6""x 0°","2099-12-31","Administrator","2010-10-06 17:30:03"
"HR4XRE00UV0","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",12.7,15.875,203.2,"","","","","",0,"1/2","5/8","8","Yes","","82078000","H4RE-Rectangular Tool Bits-BSW-12mm and above","HSS Rohit- 3X  Rect 1/2""x5/8""x8""x 0°","2099-12-31","Administrator","2010-10-06 17:30:04"
"HR4XRE00UW8","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",12.7,19.05,152.4,"","","","","",0,"1/2","3/4","6","Yes",1,"82078000","H4RE-Rectangular Tool Bits-BSW-12mm and above","HSS Rohit- 3X  Rect 1/2""x3/4""x6""x 0°","2099-12-31","Administrator","2010-10-06 17:30:04"
"HR4XRE00UX5","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",12.7,19.05,203.2,"","","","","",0,"1/2","3/4","8","Yes",1,"82078000","H4RE-Rectangular Tool Bits-BSW-12mm and above","HSS Rohit- 3X  Rect 1/2""x3/4""x8""x 0°","2099-12-31","Administrator","2010-10-06 17:30:04"
"HR4XRE00UY3","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",12.7,22,152.4,"","","","","",0,"1/2","-","6","No","","82078000","H4RE-Rectangular Tool Bits-BSW-Metric","HSS Rohit- 3X  Rect 1/2""x22x6 0°","2099-12-31","aditya@rigpl.com","2012-01-17 19:19:17"
"HR4XRE00UZ1","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",12.7,22.225,152.4,"","","","","",0,"1/2","7/8","6","No","","82078000","H4RE-Rectangular Tool Bits-BSW-12mm and above","HSS Rohit- 3X  Rect 1/2""x7/8""x6""x 0°","2099-12-31","abhinav@rigpl.com","2012-11-17 15:49:13"
"HR4XRE00V02","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",12.7,22.225,203.2,"","","","","",0,"1/2","7/8","8","No","","82078000","H4RE-Rectangular Tool Bits-BSW-12mm and above","HSS Rohit- 3X  Rect 1/2""x7/8""x8""x 0°","2099-12-31","ramesh.pant@rigpl.com","2014-02-26 12:25:27"
"HR4XRE00V10","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",12.7,25.4,101.6,"","","","","",0,"1/2","1","4","No","","82078000","H4RE-Rectangular Tool Bits-BSW-12mm and above","HSS Rohit- 3X  Rect 1/2""x1""x4""x 0°","2099-12-31","Administrator","2010-12-25 18:01:18"
"HR4XRE00V28","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",12.7,25.4,152.4,"","","","","",0,"1/2","1","6","Yes",2,"82078000","H4RE-Rectangular Tool Bits-BSW-12mm and above","HSS Rohit- 3X  Rect 1/2""x1""x6""x 0°","2099-12-31","aditya@rigpl.com","2010-10-06 17:30:04"
"HR4XRE00V36","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",12.7,25.4,203.2,"","","","","",0,"1/2","1","8","Yes",1,"82078000","H4RE-Rectangular Tool Bits-BSW-12mm and above","HSS Rohit- 3X  Rect 1/2""x1""x8""x 0°","2099-12-31","aditya@rigpl.com","2010-10-06 17:30:04"
"HR4XRE00V44","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",12.7,31.75,152.4,"","","","","",0,"1/2","1+1/4","6","Yes","","82078000","H4RE-Rectangular Tool Bits-BSW-12mm and above","HSS Rohit- 3X  Rect 1/2""x1+1/4""x6""x 0°","2099-12-31","aditya@rigpl.com","2010-10-06 17:30:04"
"HR4XRE00V51","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",12.7,31.75,203.2,"","","","","",0,"1/2","1+1/4","8","Yes","","82078000","H4RE-Rectangular Tool Bits-BSW-12mm and above","HSS Rohit- 3X  Rect 1/2""x1+1/4""x8""x 0°","2099-12-31","Administrator","2010-10-06 17:30:04"
"HR4XRE00V69","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",12.7,32,203.2,"","","","","",0,"1/2","-","8","No","","82078000","H4RE-Rectangular Tool Bits-BSW-Metric","HSS Rohit- 3X  Rect 1/2""x32x8 0°","2099-12-31","Administrator","2010-12-25 18:01:18"
"HR4XRE00V77","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",12.7,38.1,152.4,"","","","","",0,"1/2","1+1/2","6","Yes","","82078000","H4RE-Rectangular Tool Bits-BSW-12mm and above","HSS Rohit- 3X  Rect 1/2""x1+1/2""x6""x 0°","2099-12-31","Administrator","2010-10-06 17:30:04"
"HR4XRE00V85","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",12.7,38.1,203.2,"","","","","",0,"1/2","1+1/2","8","Yes","","82078000","H4RE-Rectangular Tool Bits-BSW-12mm and above","HSS Rohit- 3X  Rect 1/2""x1+1/2""x8""x 0°","2099-12-31","Administrator","2010-10-06 17:30:04"
"HR4XRE00V93","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",14,19,200,"","","","","",0,"-","-","-","No","","82078000","H4RE-Rectangular Tool Bits-Metric-12mm and above","HSS Rohit- 3X  Rect 14x19x200 0°","2099-12-31","ramesh.pant@rigpl.com","2013-09-18 18:56:41"
"HR4XRE01750","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",14,30,150,"","","","","",0,"-","-","-","No","","82078000","H4RE-Rectangular Tool Bits-Metric-12mm and above","HSS Rohit- 3X  Rect 14x30x150 0°","2099-12-31","ramesh.pant@rigpl.com","2014-12-15 17:51:07.660159"
"HR4XRE00VA5","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",15,16,200,"","","","","",0,"-","-","-","No","","82078000","H4RE-Rectangular Tool Bits-Metric-12mm and above","HSS Rohit- 3X  Rect 15x16x200 0°","2099-12-31","ramesh.pant@rigpl.com","2014-02-19 17:48:06"
"HR4XRE00VB3","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",15,25,150,"","","","","",0,"-","-","-","No","","82078000","H4RE-Rectangular Tool Bits-Metric-12mm and above","HSS Rohit- 3X  Rect 15x25x150 0°","2099-12-31","ramesh.pant@rigpl.com","2012-12-20 15:57:37"
"HR4XRE00VC1","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",15.875,19.05,152.4,"","","","","",0,"5/8","3/4","6","Yes","","82078000","H4RE-Rectangular Tool Bits-BSW-12mm and above","HSS Rohit- 3X  Rect 5/8""x3/4""x6""x 0°","2099-12-31","Administrator","2010-10-06 17:30:04"
"HR4XRE00VD8","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",15.875,19.05,203.2,"","","","","",0,"5/8","3/4","8","Yes","","82078000","H4RE-Rectangular Tool Bits-BSW-12mm and above","HSS Rohit- 3X  Rect 5/8""x3/4""x8""x 0°","2099-12-31","Administrator","2010-10-06 17:30:04"
"HR4XRE00VE6","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",15.875,25.4,152.4,"","","","","",0,"5/8","1","6","Yes","","82078000","H4RE-Rectangular Tool Bits-BSW-12mm and above","HSS Rohit- 3X  Rect 5/8""x1""x6""x 0°","2099-12-31","Administrator","2010-10-06 17:30:04"
"HR4XRE00VF4","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",15.875,25.4,203.2,"","","","","",0,"5/8","1","8","Yes","","82078000","H4RE-Rectangular Tool Bits-BSW-12mm and above","HSS Rohit- 3X  Rect 5/8""x1""x8""x 0°","2099-12-31","Administrator","2010-10-06 17:30:04"
"HR4XRE00VG2","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",15.875,38.1,152.4,"","","","","",0,"5/8","1+1/2","6","No","","82078000","H4RE-Rectangular Tool Bits-BSW-12mm and above","HSS Rohit- 3X  Rect 5/8""x1+1/2""x6""x 0°","2099-12-31","ramesh.pant@rigpl.com","2012-07-05 10:20:27"
"HR4XRE00VH0","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",16,19,150,"","","","","",0,"-","-","-","No","","82078000","H4RE-Rectangular Tool Bits-Metric-12mm and above","HSS Rohit- 3X  Rect 16x19x150 0°","2099-12-31","Administrator","2010-10-06 17:30:04"
"HR4XRE00VJ5","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",16,19,200,"","","","","",0,"-","-","-","No","","82078000","H4RE-Rectangular Tool Bits-Metric-12mm and above","HSS Rohit- 3X  Rect 16x19x200 0°","2099-12-31","Administrator","2010-10-06 17:30:04"
"HR4XRE00VK3","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",16,20,100,"","","","","",0,"-","-","-","No","","82078000","H4RE-Rectangular Tool Bits-Metric-12mm and above","HSS Rohit- 3X  Rect 16x20x100 0°","2099-12-31","abhinav@rigpl.com","2013-06-07 17:20:59"
"HR4XRE00VL1","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",16,25,150,"","","","","",0,"-","-","-","Yes","","82078000","H4RE-Rectangular Tool Bits-Metric-12mm and above","HSS Rohit- 3X  Rect 16x25x150 0°","2099-12-31","Administrator","2010-10-06 17:30:04"
"HR4XRE00VM9","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",16,25,200,"","","","","",0,"-","-","-","Yes","","82078000","H4RE-Rectangular Tool Bits-Metric-12mm and above","HSS Rohit- 3X  Rect 16x25x200 0°","2099-12-31","Administrator","2010-10-06 17:30:04"
"HR4XRE00VN6","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",19.05,25.4,101.6,"","","","","",0,"3/4","1","4","No","","82078000","H4RE-Rectangular Tool Bits-BSW-12mm and above","HSS Rohit- 3X  Rect 3/4""x1""x4""x 0°","2099-12-31","Administrator","2010-12-25 18:01:18"
"HR4XRE00VP2","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",19.05,25.4,152.4,"","","","","",0,"3/4","1","6","Yes","","82078000","H4RE-Rectangular Tool Bits-BSW-12mm and above","HSS Rohit- 3X  Rect 3/4""x1""x6""x 0°","2099-12-31","Administrator","2010-10-06 17:30:04"
"HR4XRE00VQ0","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",19.05,25.4,203.2,"","","","","",0,"3/4","1","8","Yes","","82078000","H4RE-Rectangular Tool Bits-BSW-12mm and above","HSS Rohit- 3X  Rect 3/4""x1""x8""x 0°","2099-12-31","Administrator","2010-10-06 17:30:04"
"HR4XRE00VR8","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",20,25,150,"","","","","",0,"-","-","-","Yes","","82078000","H4RE-Rectangular Tool Bits-Metric-12mm and above","HSS Rohit- 3X  Rect 20x25x150 0°","2099-12-31","Administrator","2010-10-06 17:30:04"
"HR4XRE00VS5","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",20,25,200,"","","","","",0,"-","-","-","Yes","","82078000","H4RE-Rectangular Tool Bits-Metric-12mm and above","HSS Rohit- 3X  Rect 20x25x200 0°","2099-12-31","Administrator","2010-10-06 17:30:04"
"HR4XRE00VT3","NO-SERIES","-","HSS","Rohit","H-3X","None","Rectangular Tool Bits","-","-","-",21,60,250,"","","","","",0,"-","-","-","No","","82078000","H4RE-Rectangular Tool Bits-Metric-12mm and above","HSS Rohit- 3X  Rect 21x60x250 0°","2099-12-31","Administrator","2010-12-25 18:01:18"
"HR42RE01762","NO-SERIES","-","HSS","Rohit","H-3X","TiN","Rectangular Tool Bits","-","-","-",9.525,12.7,203.2,"","","","","",0,"3/8","1/2","8","No","","82078000","H4RE-Rectangular Tool Bits-BSW-9mm to 11.9mm","HSS Rohit- 3X TiN Rect 3/8""x1/2""x8""x 0°","2099-12-31","ramesh.pant@rigpl.com","2014-12-20 10:48:31.829586"
"HR42RE01770","NO-SERIES","-","HSS","Rohit","H-3X","TiN","Rectangular Tool Bits","-","-","-",9.525,19.05,203.2,"","","","","",0,"3/8","3/4","8","No","","82078000","H4RE-Rectangular Tool Bits-BSW-9mm to 11.9mm","HSS Rohit- 3X TiN Rect 3/8""x3/4""x8""x 0°","2099-12-31","ramesh.pant@rigpl.com","2014-12-20 10:51:16.430688"
"HR6XRE016X2","NO-SERIES","-","HSS","Rohit","H-4X","None","Rectangular Tool Bits","-","-","-",9.525,12.7,203.2,"","","","","",0,"3/8","1/2","8","No","","82078000","H6RE-Rectangular Tool Bits-BSW","HSS Rohit- 4X  Rect 3/8""x1/2""x8""x 0°","2099-12-31","ramesh.pant@rigpl.com","2014-09-16 17:40:06.043550"
"HR5XRE00VV8","NO-SERIES","-","HSS","Rohit","H-ASP","None","Rectangular Tool Bits","-","-","-",13,25,70,"","","","","",0,"-","-","-","No","","82078000","H5RE-Rectangular Tool Bits-Metric","HSS Rohit- ASP  Rect 13x25x70 0°","2099-12-31","aditya@rigpl.com","2012-06-15 12:40:08"
"HR3XRE00VW8","NO-SERIES","-","HSS","Rohit","H-SP","None","Rectangular Tool Bits","-","-","-",2,12,200,"","","","","",0,"-","-","-","No","","82078000","H3RE-Rectangular Tool Bits-Metric-upt 5.9mm","HSS Rohit- SP  Rect 2x12x200 0°","2099-12-31","Administrator","2010-10-06 17:29:56"
"HR3XRE00VX5","NO-SERIES","-","HSS","Rohit","H-SP","None","Rectangular Tool Bits","-","-","-",2,12.7,152.4,"","","","","",0,"-","1/2","6","No","","82078000","H3RE-Rectangular Tool Bits-Metric-BSW","HSS Rohit- SP  Rect 2x1/2""x6 0°","2099-12-31","Administrator","2011-04-16 15:15:08"
"HR3XRE00VY3","NO-SERIES","-","HSS","Rohit","H-SP","None","Rectangular Tool Bits","-","-","-",2,12.7,203.2,"","","","","",0,"-","1/2","8","No","","82078000","H3RE-Rectangular Tool Bits-Metric-BSW","HSS Rohit- SP  Rect 2x1/2""x8 0°","2099-12-31","Administrator","2011-04-16 15:15:08"
"HR3XRE00W02","NO-SERIES","-","HSS","Rohit","H-SP","None","Rectangular Tool Bits","-","-","-",2.381,15.875,127,"","","","","",0,"3/32","5/8","5","No","","82078000","H3RE-Rectangular Tool Bits-BSW-upto 6.9mm","HSS Rohit- SP  Rect 3/32""x5/8""x5""x 0°","2099-12-31","Administrator","2011-04-16 15:15:08"
"HR3XRE00W10","NO-SERIES","-","HSS","Rohit","H-SP","None","Rectangular Tool Bits","-","-","-",2.381,15.875,152.4,"","","","","",0,"3/32","5/8","6","No","","82078000","H3RE-Rectangular Tool Bits-BSW-upto 6.9mm","HSS Rohit- SP  Rect 3/32""x5/8""x6""x 0°","2099-12-31","Administrator","2011-04-16 15:15:08"
