"Item","RM","BM","Brand","Quality","SPL","TT","MTM","Purpose","Type","D1","W1","L1","D2","L2","Zn","D3","L3","A1_DEG","D1_Inch","W1_Inch","L1_Inch","Is PL","ROL","CETSH","Template or Variant Of","Description","EOL","Created By","Creation"
"CR11GBE007V8","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",6,"",50,6,150,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:6mm FL:50mm SØ:6mm OAL:150mm Z=4","2099-12-31","Administrator","2010-10-06 17:29:22"
"CR11GBE005H1","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",7,"",20,7,60,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:7mm FL:20mm SØ:7mm OAL:60mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR11GBE007W6","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",7,"",20,7,60,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:7mm FL:20mm SØ:7mm OAL:60mm Z=4","2099-12-31","Administrator","2010-10-06 17:29:22"
"CR11GBE005J6","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",8,"",20,8,60,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:8mm FL:20mm SØ:8mm OAL:60mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR11GBE007X3","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",8,"",20,8,60,4,"","","","-","-","-","Yes",5,"82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:8mm FL:20mm SØ:8mm OAL:60mm Z=4","2099-12-31","sushil.rathee@rigpl.com","2010-10-06 17:29:22"
"CR11GBE005K4","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",8,"",25,8,75,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:8mm FL:25mm SØ:8mm OAL:75mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR11GBE007Y1","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",8,"",25,8,75,4,"","","","-","-","-","Yes",2,"82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:8mm FL:25mm SØ:8mm OAL:75mm Z=4","2099-12-31","sushil.rathee@rigpl.com","2010-10-06 17:29:22"
"CR11GBE005L2","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",8,"",30,8,100,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:8mm FL:30mm SØ:8mm OAL:100mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR11GBE007Z9","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",8,"",30,8,100,4,"","","","-","-","-","Yes",2,"82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:8mm FL:30mm SØ:8mm OAL:100mm Z=4","2099-12-31","Administrator","2010-10-06 17:29:22"
"CR11GBE005M0","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",8,"",50,8,150,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:8mm FL:50mm SØ:8mm OAL:150mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR11GBE00800","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",8,"",50,8,150,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:8mm FL:50mm SØ:8mm OAL:150mm Z=4","2099-12-31","Administrator","2010-10-06 17:29:22"
"CR11GBE005N7","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",9,"",25,9,75,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:9mm FL:25mm SØ:9mm OAL:75mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR11GBE00818","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",9,"",25,9,75,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:9mm FL:25mm SØ:9mm OAL:75mm Z=4","2099-12-31","Administrator","2010-10-06 17:29:22"
"CR11GBE005P3","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",10,"",25,10,75,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:10mm FL:25mm SØ:10mm OAL:75mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR11GBE00826","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",10,"",25,10,75,4,"","","","-","-","-","Yes",10,"82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:10mm FL:25mm SØ:10mm OAL:75mm Z=4","2099-12-31","aditya@rigpl.com","2010-10-06 17:29:22"
"CR11GBE005Q1","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",10,"",40,10,100,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:10mm FL:40mm SØ:10mm OAL:100mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR11GBE00834","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",10,"",40,10,100,4,"","","","-","-","-","Yes",2,"82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:10mm FL:40mm SØ:10mm OAL:100mm Z=4","2099-12-31","vikas.rathee@rigpl.com","2010-10-06 17:29:22"
"CR11GBE005R9","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",10,"",60,10,150,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:10mm FL:60mm SØ:10mm OAL:150mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR11GBE00842","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",10,"",60,10,150,4,"","","","-","-","-","Yes",2,"82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:10mm FL:60mm SØ:10mm OAL:150mm Z=4","2099-12-31","Administrator","2010-10-06 17:29:22"
"CR11GBE005S6","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",12,"",25,12,75,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:12mm FL:25mm SØ:12mm OAL:75mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR11GBE00859","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",12,"",25,12,75,4,"","","","-","-","-","Yes",4,"82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:12mm FL:25mm SØ:12mm OAL:75mm Z=4","2099-12-31","Administrator","2010-10-06 17:29:22"
"CR11GBE005T4","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",12,"",40,12,100,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:12mm FL:40mm SØ:12mm OAL:100mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR11GBE00867","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",12,"",40,12,100,4,"","","","-","-","-","Yes",5,"82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:12mm FL:40mm SØ:12mm OAL:100mm Z=4","2099-12-31","sushil.rathee@rigpl.com","2010-10-06 17:29:22"
"CR11GBE005U2","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",12,"",60,12,150,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:12mm FL:60mm SØ:12mm OAL:150mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR11GBE00875","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",12,"",60,12,150,4,"","","","-","-","-","Yes",2,"82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:12mm FL:60mm SØ:12mm OAL:150mm Z=4","2099-12-31","sushil.rathee@rigpl.com","2010-10-06 17:29:22"
"CR11GBE005V0","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",12,"",60,12,200,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:12mm FL:60mm SØ:12mm OAL:200mm Z=2","2099-12-31","Administrator","2011-06-13 12:48:22"
"CR11GBE00883","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",12,"",60,12,200,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:12mm FL:60mm SØ:12mm OAL:200mm Z=4","2099-12-31","Administrator","2011-06-13 12:48:22"
"CR11GBE00C17","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",14,"",30,14,75,4,"","","","-","-","-","No","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:14mm FL:30mm SØ:14mm OAL:75mm Z=4","2099-12-31","sushil.rathee@rigpl.com","2015-05-16 12:30:12.059686"
"CR11GBE005W8","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",14,"",40,14,100,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:14mm FL:40mm SØ:14mm OAL:100mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR11GBE00891","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",14,"",40,14,100,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:14mm FL:40mm SØ:14mm OAL:100mm Z=4","2099-12-31","Administrator","2010-10-06 17:29:22"
"CR11GBE005X5","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",14,"",60,14,150,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:14mm FL:60mm SØ:14mm OAL:150mm Z=2","2099-12-31","Administrator","2011-03-22 17:29:51"
"CR11GBE008A3","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",14,"",60,14,150,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:14mm FL:60mm SØ:14mm OAL:150mm Z=4","2099-12-31","Administrator","2011-03-22 17:29:51"
"CR11GBE005Y3","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",14,"",60,14,200,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:14mm FL:60mm SØ:14mm OAL:200mm Z=2","2099-12-31","Administrator","2011-06-13 12:48:22"
"CR11GBE008B1","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",14,"",60,14,200,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:14mm FL:60mm SØ:14mm OAL:200mm Z=4","2099-12-31","Administrator","2011-06-13 12:48:22"
"CR11GBE00C74","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",16,"",30,16,75,4,"","","","-","-","-","No","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:16mm FL:30mm SØ:16mm OAL:75mm Z=4","2099-12-31","sushil.rathee@rigpl.com","2015-07-23 13:51:21.112318"
"CR11GBE005Z1","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",16,"",40,16,100,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:16mm FL:40mm SØ:16mm OAL:100mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR11GBE008C9","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",16,"",40,16,100,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:16mm FL:40mm SØ:16mm OAL:100mm Z=4","2099-12-31","Administrator","2010-10-06 17:29:22"
"CR11GBE00602","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",16,"",60,16,150,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:16mm FL:60mm SØ:16mm OAL:150mm Z=2","2099-12-31","Administrator","2011-03-22 17:29:51"
"CR11GBE008D6","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",16,"",60,16,150,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:16mm FL:60mm SØ:16mm OAL:150mm Z=4","2099-12-31","Administrator","2011-03-22 17:29:51"
"CR11GBE00610","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",16,"",60,16,200,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:16mm FL:60mm SØ:16mm OAL:200mm Z=2","2099-12-31","Administrator","2011-06-13 12:48:22"
"CR11GBE008E4","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",16,"",60,16,200,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:16mm FL:60mm SØ:16mm OAL:200mm Z=4","2099-12-31","Administrator","2011-06-13 12:48:22"
"CR11GBE00628","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",18,"",40,18,100,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:18mm FL:40mm SØ:18mm OAL:100mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR11GBE008F2","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",18,"",40,18,100,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:18mm FL:40mm SØ:18mm OAL:100mm Z=4","2099-12-31","Administrator","2010-10-06 17:29:22"
"CR11GBE00636","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",18,"",60,18,150,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:18mm FL:60mm SØ:18mm OAL:150mm Z=2","2099-12-31","Administrator","2011-03-22 17:29:51"
"CR11GBE008G0","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",18,"",60,18,150,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:18mm FL:60mm SØ:18mm OAL:150mm Z=4","2099-12-31","Administrator","2011-03-22 17:29:52"
"CR11GBE00644","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",18,"",60,18,200,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:18mm FL:60mm SØ:18mm OAL:200mm Z=2","2099-12-31","Administrator","2011-06-13 12:48:22"
"CR11GBE008H8","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",18,"",60,18,200,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:18mm FL:60mm SØ:18mm OAL:200mm Z=4","2099-12-31","Administrator","2011-06-13 12:48:22"
"CR11GBE00651","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",20,"",40,20,100,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:20mm FL:40mm SØ:20mm OAL:100mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR11GBE008J3","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",20,"",40,20,100,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:20mm FL:40mm SØ:20mm OAL:100mm Z=4","2099-12-31","Administrator","2010-10-06 17:29:22"
"CR11GBE00669","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",20,"",60,20,150,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:20mm FL:60mm SØ:20mm OAL:150mm Z=2","2099-12-31","Administrator","2011-03-22 17:29:52"
"CR11GBE008K1","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",20,"",60,20,150,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:20mm FL:60mm SØ:20mm OAL:150mm Z=4","2099-12-31","Administrator","2011-03-22 17:29:52"
"CR11GBE00677","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",20,"",60,20,200,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:20mm FL:60mm SØ:20mm OAL:200mm Z=2","2099-12-31","Administrator","2011-06-13 12:48:22"
"CR11GBE008L9","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",20,"",60,20,200,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:20mm FL:60mm SØ:20mm OAL:200mm Z=4","2099-12-31","Administrator","2011-06-13 12:48:22"
"CR11GBE00685","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",25,"",40,25,100,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:25mm FL:40mm SØ:25mm OAL:100mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR11GBE008M7","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",25,"",40,25,100,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:25mm FL:40mm SØ:25mm OAL:100mm Z=4","2099-12-31","Administrator","2010-10-06 17:29:22"
"CR11GBE00693","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",25,"",60,25,150,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:25mm FL:60mm SØ:25mm OAL:150mm Z=2","2099-12-31","Administrator","2011-03-22 17:29:52"
"CR11GBE008N4","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",25,"",60,25,150,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:25mm FL:60mm SØ:25mm OAL:150mm Z=4","2099-12-31","Administrator","2011-03-22 17:29:52"
"CR11GBE006A5","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",25,"",60,25,200,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:25mm FL:60mm SØ:25mm OAL:200mm Z=2","2099-12-31","Administrator","2011-06-13 12:48:22"
"CR11GBE008P0","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",25,"",60,25,200,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:25mm FL:60mm SØ:25mm OAL:200mm Z=4","2099-12-31","Administrator","2011-06-13 12:48:22"
"CR33HBE008Q0","-","Carbide","Rohit","C-3X","ACX","Ball Nose End Mills","STEEL55","High Performance","-",1,"",3,3,50,2,"","","","-","-","-","Yes",2,"82079090","304-2-Flute-HP-Ball Nose-Metric","S/C Rohit- 3X ACX HP-BNEM ST<55 FØ:1mm FL:3mm SØ:3mm OAL:50mm Z=2","2099-12-31","aditya@rigpl.com","2011-06-13 12:48:22"
"CR33HBE008R8","-","Carbide","Rohit","C-3X","ACX","Ball Nose End Mills","STEEL55","High Performance","-",1,"",5,4,50,2,"","","","-","-","-","No","","82079090","304-2-Flute-HP-Ball Nose-Metric","S/C Rohit- 3X ACX HP-BNEM ST<55 FØ:1mm FL:5mm SØ:4mm OAL:50mm Z=2","2099-12-31","anuj@rigpl.com","2013-05-18 14:56:29"
"CR33HBE008S5","-","Carbide","Rohit","C-3X","ACX","Ball Nose End Mills","STEEL55","High Performance","-",1.5,"",3,3,38,2,"","","","-","-","-","Yes","","82079090","304-2-Flute-HP-Ball Nose-Metric","S/C Rohit- 3X ACX HP-BNEM ST<55 FØ:1.5mm FL:3mm SØ:3mm OAL:38mm Z=2","2099-12-31","Administrator","2010-10-21 18:14:38"
"CR33HBE008T3","-","Carbide","Rohit","C-3X","ACX","Ball Nose End Mills","STEEL55","High Performance","-",1.5,"",3,3,50,2,"","","","-","-","-","Yes",2,"82079090","304-2-Flute-HP-Ball Nose-Metric","S/C Rohit- 3X ACX HP-BNEM ST<55 FØ:1.5mm FL:3mm SØ:3mm OAL:50mm Z=2","2099-12-31","aditya@rigpl.com","2010-10-06 17:29:23"
"CR33HBE008U1","-","Carbide","Rohit","C-3X","ACX","Ball Nose End Mills","STEEL55","High Performance","-",1.5,"",10,3,50,2,"","","","-","-","-","No","","82079090","304-2-Flute-HP-Ball Nose-Metric","S/C Rohit- 3X ACX HP-BNEM ST<55 FØ:1.5mm FL:10mm SØ:3mm OAL:50mm Z=2","2099-12-31","anuj@rigpl.com","2013-05-18 14:56:29"
"CR33HBE008V9","-","Carbide","Rohit","C-3X","ACX","Ball Nose End Mills","STEEL55","High Performance","-",2,"",4,3,38,2,"","","","-","-","-","Yes","","82079090","304-2-Flute-HP-Ball Nose-Metric","S/C Rohit- 3X ACX HP-BNEM ST<55 FØ:2mm FL:4mm SØ:3mm OAL:38mm Z=2","2099-12-31","Administrator","2010-10-21 18:14:38"
"CR33HBE009R7","-","Carbide","Rohit","C-3X","ACX","Ball Nose End Mills","STEEL55","High Performance","-",2,"",4,3,38,4,"","","","-","-","-","Yes","","82079090","302-4-Flute-HP-Ball Nose-Metric","S/C Rohit- 3X ACX HP-BNEM ST55 FØ:2mm FL:4mm SØ:3mm OAL:38mm Z=4","2099-12-31","Administrator","2010-10-21 18:14:38"
"CR33HBE008W7","-","Carbide","Rohit","C-3X","ACX","Ball Nose End Mills","STEEL55","High Performance","-",2,"",4,3,50,2,"","","","-","-","-","Yes",4,"82079090","304-2-Flute-HP-Ball Nose-Metric","S/C Rohit- 3X ACX HP-BNEM ST<55 FØ:2mm FL:4mm SØ:3mm OAL:50mm Z=2","2099-12-31","aditya@rigpl.com","2010-10-06 17:29:23"
"CR33HBE009S4","-","Carbide","Rohit","C-3X","ACX","Ball Nose End Mills","STEEL55","High Performance","-",2,"",4,3,50,4,"","","","-","-","-","Yes","","82079090","302-4-Flute-HP-Ball Nose-Metric","S/C Rohit- 3X ACX HP-BNEM ST55 FØ:2mm FL:4mm SØ:3mm OAL:50mm Z=4","2099-12-31","Administrator","2010-10-06 17:29:23"
"CR33HBE008X4","-","Carbide","Rohit","C-3X","ACX","Ball Nose End Mills","STEEL55","High Performance","-",2,"",10,3,50,2,"","","","-","-","-","No","","82079090","304-2-Flute-HP-Ball Nose-Metric","S/C Rohit- 3X ACX HP-BNEM ST<55 FØ:2mm FL:10mm SØ:3mm OAL:50mm Z=2","2099-12-31","anuj@rigpl.com","2013-05-18 14:56:29"
"CR33HBE002X0","-","Carbide","Rohit","C-3X","ACX","Ball Nose End Mills","STEEL55","High Performance","-",2,"",15,4,75,2,"","","","-","-","-","No","","82079090","304-2-Flute-HP-Ball Nose-Metric","S/C Rohit- 3X ACX HP-BNEM ST<55 FØ:2mm FL:15mm SØ:4mm OAL:75mm Z=2","2099-12-31","aditya@rigpl.com","2013-05-25 18:13:24"
"CR33HBE008Y2","-","Carbide","Rohit","C-3X","ACX","Ball Nose End Mills","STEEL55","High Performance","-",2.5,"",4,3,38,2,"","","","-","-","-","Yes","","82079090","304-2-Flute-HP-Ball Nose-Metric","S/C Rohit- 3X ACX HP-BNEM ST<55 FØ:2.5mm FL:4mm SØ:3mm OAL:38mm Z=2","2099-12-31","Administrator","2010-10-21 18:14:38"
"CR33HBE009T2","-","Carbide","Rohit","C-3X","ACX","Ball Nose End Mills","STEEL55","High Performance","-",2.5,"",4,3,38,4,"","","","-","-","-","Yes","","82079090","302-4-Flute-HP-Ball Nose-Metric","S/C Rohit- 3X ACX HP-BNEM ST55 FØ:2.5mm FL:4mm SØ:3mm OAL:38mm Z=4","2099-12-31","Administrator","2010-10-21 18:14:38"
"CR33HBE008Z0","-","Carbide","Rohit","C-3X","ACX","Ball Nose End Mills","STEEL55","High Performance","-",2.5,"",5,3,50,2,"","","","-","-","-","Yes","","82079090","304-2-Flute-HP-Ball Nose-Metric","S/C Rohit- 3X ACX HP-BNEM ST<55 FØ:2.5mm FL:5mm SØ:3mm OAL:50mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:23"
