"Item","Series","RM","BM","Brand","Quality","SPL","TT","MTM","Purpose","Type","D1","W1","L1","D2","L2","Zn","D3","L3","A1_DEG","D1_Inch","W1_Inch","L1_Inch","Is PL","ROL","CETSH","Template or Variant Of","Description","EOL","Created By","Creation"
"HR1XMC00DV0","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",25,25,280,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-20mm and above","HSS Rohit- 1X  Mandrel 25x25x280 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:45"
"HR1XMC00DW8","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",25,25,300,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-20mm and above","HSS Rohit- 1X  Mandrel 25x25x300 ","2099-12-31","anuj@rigpl.com","2012-03-26 19:48:25"
"HR1XMC00DX5","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",25,30,200,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 25x30x200 ","2099-12-31","ramesh.pant@rigpl.com","2012-10-13 11:46:41"
"HR1XMC001T3","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",25,30,350,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 25x30x350 ","2099-12-31","ramesh.pant@rigpl.com","2013-07-17 12:37:54"
"HR1XMC00DY3","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",25,30,400,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 25x30x400 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:48"
"HR1XMC00DZ1","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",25,32,120,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 25x32x120 ","2099-12-31","aditya@rigpl.com","2012-04-17 14:47:54"
"HR1XMC00E02","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",25,50,250,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 25x50x250 ","2099-12-31","ramesh.pant@rigpl.com","2012-10-08 12:41:21"
"HR1XMC00E10","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",25,50,400,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 25x50x400 ","2099-12-31","anuj@rigpl.com","2012-02-04 12:45:51"
"HR1XMC00E28","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",25,50,450,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 25x50x450 ","2099-12-31","aditya@rigpl.com","2012-05-04 12:21:44"
"HR1XMC00E36","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",25,50,500,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 25x50x500 ","2099-12-31","aditya@rigpl.com","2012-07-07 09:01:20"
"HR1XMC00GX2","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",26,32,200,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 26x32x200 ","2099-12-31","ramesh.pant@rigpl.com","2014-08-02 13:18:49.506672"
"HR1XMC00E44","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",26,38,65,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 26x38x65 ","2099-12-31","ramesh.pant@rigpl.com","2012-10-13 14:45:17"
"HR1XMC00E51","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",28,30,300,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 28x30x300 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:45"
"HR1XMC001U1","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",30,30,200,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-20mm and above","HSS Rohit- 1X  Mandrel 30x30x200 ","2099-12-31","ramesh.pant@rigpl.com","2013-09-21 13:52:47"
"HR1XMC00JP7","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",30,30,220,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-20mm and above","HSS Rohit- 1X  Mandrel 30x30x220 ","2099-12-31","ramesh.pant@rigpl.com","2016-04-06 14:54:59.841180"
"HR1XMC001V9","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",30,30,250,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-20mm and above","HSS Rohit- 1X  Mandrel 30x30x250 ","2099-12-31","ramesh.pant@rigpl.com","2014-01-20 16:37:36"
"HR1XMC00GW5","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",30,30,280,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-20mm and above","HSS Rohit- 1X  Mandrel 30x30x280 ","2099-12-31","ramesh.pant@rigpl.com","2014-07-24 12:45:38.626313"
"HR1XMC00E69","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",30,30,300,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-20mm and above","HSS Rohit- 1X  Mandrel 30x30x300 ","2099-12-31","anuj@rigpl.com","2012-01-13 12:30:53"
"HR1XMC00E77","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",30,30,400,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-20mm and above","HSS Rohit- 1X  Mandrel 30x30x400 ","2099-12-31","aditya@rigpl.com","2011-09-12 11:22:31"
"HR1XMC00E85","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",30,35,250,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 30x35x250 ","2099-12-31","aditya@rigpl.com","2012-01-04 13:21:39"
"HR1XMC00E93","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",30,35,400,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 30x35x400 ","2099-12-31","aditya@rigpl.com","2011-10-19 18:18:39"
"HR1XMC00EA5","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",30,35,450,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 30x35x450 ","2099-12-31","ramesh.pant@rigpl.com","2013-02-09 09:41:48"
"HR1XMC00EB3","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",30,45,400,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 30x45x400 ","2099-12-31","aditya@rigpl.com","2011-09-12 11:21:22"
"HR1XMC00EC1","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",30,45,450,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 30x45x450 ","2099-12-31","ramesh.pant@rigpl.com","2013-01-11 18:45:16"
"HR1XMC001W7","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",30,60,400,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 30x60x400 ","2099-12-31","abhinav@rigpl.com","2014-05-21 10:25:23"
"HR1XMC00ED8","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",30,60,500,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 30x60x500 ","2099-12-31","ramesh.pant@rigpl.com","2012-12-13 15:53:22"
"HR1XMC00EE6","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",32,32,250,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-20mm and above","HSS Rohit- 1X  Mandrel 32x32x250 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:45"
"HR1XMC00EF4","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",32,32,350,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-20mm and above","HSS Rohit- 1X  Mandrel 32x32x350 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:48"
"HR1XMC00EG2","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",35,35,240,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-20mm and above","HSS Rohit- 1X  Mandrel 35x35x240 ","2099-12-31","ramesh.pant@rigpl.com","2013-02-01 12:06:07"
"HR1XMC00EH0","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",35,35,250,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-20mm and above","HSS Rohit- 1X  Mandrel 35x35x250 ","2099-12-31","aditya@rigpl.com","2011-12-20 08:37:47"
"HR1XMC00EJ5","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",35,35,260,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-20mm and above","HSS Rohit- 1X  Mandrel 35x35x260 ","2099-12-31","ramesh.pant@rigpl.com","2012-07-26 15:17:37"
"HR1XMC001X4","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",35,35,270,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-20mm and above","HSS Rohit- 1X  Mandrel 35x35x270 ","2099-12-31","abhinav@rigpl.com","2013-08-21 15:07:50"
"HR1XMC00EK3","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",35,35,300,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-20mm and above","HSS Rohit- 1X  Mandrel 35x35x300 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:45"
"HR1XMC00EL1","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",35,35,350,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-20mm and above","HSS Rohit- 1X  Mandrel 35x35x350 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:48"
"HR1XMC00EM9","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",35,35,400,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-20mm and above","HSS Rohit- 1X  Mandrel 35x35x400 ","2099-12-31","aditya@rigpl.com","2012-11-21 16:09:47"
"HR1XMC00EN6","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",35,40,400,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 35x40x400 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:48"
"HR1XMC00EP2","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",35,50,300,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 35x50x300 ","2099-12-31","ramesh.pant@rigpl.com","2012-10-08 12:48:13"
"HR1XMC00EQ0","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",35,50,350,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 35x50x350 ","2099-12-31","aditya@rigpl.com","2011-12-20 08:36:22"
"HR1XMC00ER8","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",35,50,400,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 35x50x400 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:48"
"HR1XMC00ES5","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",35,50,440,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 35x50x440 ","2099-12-31","aditya@rigpl.com","2012-07-07 09:02:24"
"HR1XMC00ET3","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",35,60,440,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 35x60x440 ","2099-12-31","aditya@rigpl.com","2012-07-07 09:03:15"
"HR1XMC00EU1","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",35,70,440,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 35x70x440 ","2099-12-31","aditya@rigpl.com","2012-01-12 17:27:09"
"HR1XMC001Y2","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",36,50,190,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 36x50x190 ","2099-12-31","abhinav@rigpl.com","2014-05-21 10:27:29"
"HR1XMC00EV9","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",40,50,300,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 40x50x300 ","2099-12-31","aditya@rigpl.com","2011-12-20 08:39:23"
"HR1XMC001Z0","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",40,50,400,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 40x50x400 ","2099-12-31","ramesh.pant@rigpl.com","2013-09-04 10:43:54"
"HR1XMC00EW7","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",45,45,350,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-20mm and above","HSS Rohit- 1X  Mandrel 45x45x350 ","2099-12-31","ramesh.pant@rigpl.com","2012-12-13 15:44:02"
"HR1XMC00201","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",45,50,300,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 45x50x300 ","2099-12-31","ramesh.pant@rigpl.com","2013-06-20 19:12:49"
"HR1XMC00JQ5","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",50,100,500,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-18mm and above","HSS Rohit- 1X  Mandrel 50x100x500 ","2099-12-31","aditya@rigpl.com","2016-04-06 15:18:11.748427"
"HR1XMC00EX4","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",60,60,210,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-20mm and above","HSS Rohit- 1X  Mandrel 60x60x210 ","2099-12-31","aditya@rigpl.com","2012-01-19 13:10:36"
"HR2XMC00218","NO-SERIES","-","HSS","Rohit","H-2X","None","Mandrels & Cutters","-","-","-",3,5,150,"","","","","","","-","-","-","No","","82078000","H2MC-Rectangular Mandrels-Metric","HSS Rohit- 2X  Mandrel 3x5x150 ","2099-12-31","ramesh.pant@rigpl.com","2013-08-24 15:09:33"
"HR2XMC00EY1","NO-SERIES","-","HSS","Rohit","H-2X","None","Mandrels & Cutters","-","-","-",3,15,200,"","","","","","","-","-","-","No","","82078000","H2MC-Rectangular Mandrels-Metric","HSS Rohit- 2X  Mandrel 3x15x200 ","2099-12-31","aditya@rigpl.com","2011-02-25 06:11:25"
"HR2XMC00EZ9","NO-SERIES","-","HSS","Rohit","H-2X","None","Mandrels & Cutters","-","-","-",4.7,8,80,"","","","","","","-","-","-","No","","82078000","H2MC-Rectangular Mandrels-Metric","HSS Rohit- 2X  Mandrel 4.7x8x80 ","2099-12-31","aditya@rigpl.com","2011-02-25 06:11:25"
"HR2XMC00F00","NO-SERIES","-","HSS","Rohit","H-2X","None","Mandrels & Cutters","-","-","-",5,8,100,"","","","","","","-","-","-","No","","82078000","H2MC-Rectangular Mandrels-Metric","HSS Rohit- 2X  Mandrel 5x8x100 ","2099-12-31","aditya@rigpl.com","2011-02-25 06:11:25"
"HR2XMC00F18","NO-SERIES","-","HSS","Rohit","H-2X","None","Mandrels & Cutters","-","-","-",5,8,125,"","","","","","","-","-","-","No","","82078000","H2MC-Rectangular Mandrels-Metric","HSS Rohit- 2X  Mandrel 5x8x125 ","2099-12-31","aditya@rigpl.com","2011-03-16 05:58:28"
"HR2XMC00226","NO-SERIES","-","HSS","Rohit","H-2X","None","Mandrels & Cutters","-","-","-",5,8,150,"","","","","","","-","-","-","No","","82078000","H2MC-Rectangular Mandrels-Metric","HSS Rohit- 2X  Mandrel 5x8x150 ","2099-12-31","ramesh.pant@rigpl.com","2014-04-30 13:58:09"
"HR2XMC00HA1","NO-SERIES","-","HSS","Rohit","H-2X","None","Mandrels & Cutters","-","-","-",5,9,65,"","","","","","","-","-","-","No","","82078000","H2MC-Rectangular Mandrels-Metric","HSS Rohit- 2X  Mandrel 5x9x65 ","2099-12-31","anuj@rigpl.com","2014-10-30 16:11:25.287956"
"HR2XMC00HU7","NO-SERIES","-","HSS","Rohit","H-2X","None","Mandrels & Cutters","-","-","-",6,8,75,"","","","","","","-","-","-","No","","82078000","H2MC-Rectangular Mandrels-Metric","HSS Rohit- 2X  Mandrel 6x8x75 ","2099-12-31","sushil.rathee@rigpl.com","2015-06-19 17:43:13.972248"
"HR2XMC00HS1","NO-SERIES","-","HSS","Rohit","H-2X","None","Mandrels & Cutters","-","-","-",6,9,65,"","","","","","","-","-","-","No","","82078000","H2MC-Rectangular Mandrels-Metric","HSS Rohit- 2X  Mandrel 6x9x65 ","2099-12-31","sushil.rathee@rigpl.com","2015-06-19 17:36:43.325154"
"HR2XMC00234","NO-SERIES","-","HSS","Rohit","H-2X","None","Mandrels & Cutters","-","-","-",6,10,200,"","","","","","","-","-","-","No","","82078000","H2MC-Rectangular Mandrels-Metric","HSS Rohit- 2X  Mandrel 6x10x200 ","2099-12-31","aditya@rigpl.com","2013-08-07 12:24:17"
"HR2XMC00H40","NO-SERIES","-","HSS","Rohit","H-2X","None","Mandrels & Cutters","-","-","-",6,12,70,"","","","","","","-","-","-","No","","82078000","H2MC-Rectangular Mandrels-Metric","HSS Rohit- 2X  Mandrel 6x12x70 ","2099-12-31","ramesh.pant@rigpl.com","2014-09-01 17:14:45.856358"
"HR2XMC00242","NO-SERIES","-","HSS","Rohit","H-2X","None","Mandrels & Cutters","-","-","-",6,12,100,"","","","","","","-","-","-","No","","82078000","H2MC-Rectangular Mandrels-Metric","HSS Rohit- 2X  Mandrel 6x12x100 ","2099-12-31","ramesh.pant@rigpl.com","2013-09-02 11:42:06"
"HR2XMC00F26","NO-SERIES","-","HSS","Rohit","H-2X","None","Mandrels & Cutters","-","-","-",6,25,200,"","","","","","","-","-","-","No","","82078000","H2MC-Rectangular Mandrels-Metric","HSS Rohit- 2X  Mandrel 6x25x200 ","2099-12-31","aditya@rigpl.com","2011-02-25 06:11:25"
"HR2XMC00259","NO-SERIES","-","HSS","Rohit","H-2X","None","Mandrels & Cutters","-","-","-",6.35,12.7,76.2,"","","","","","","1/4","1/2","3","No","","82078000","H2MC-Rectangular Mandrels-BSW","HSS Rohit- 2X  Mandrel 1/4""x1/2""x3"" ","2099-12-31","ramesh.pant@rigpl.com","2013-11-09 13:22:46"
"HR2XMC00HT9","NO-SERIES","-","HSS","Rohit","H-2X","None","Mandrels & Cutters","-","-","-",6.5,12,75,"","","","","","","-","-","-","No","","82078000","H2MC-Rectangular Mandrels-Metric","HSS Rohit- 2X  Mandrel 6.5x12x75 ","2099-12-31","sushil.rathee@rigpl.com","2015-06-19 17:41:33.108069"
"HR2XMC00F34","NO-SERIES","-","HSS","Rohit","H-2X","None","Mandrels & Cutters","-","-","-",7.938,7.938,101.6,"","","","","","","5/16","5/16","4","No","","82078000","H2MC-Square Mandrels-BSW","HSS Rohit- 2X  Mandrel 5/16""x5/16""x4"" ","2099-12-31","aditya@rigpl.com","2011-02-25 06:11:25"
"HR2XMC00F42","NO-SERIES","-","HSS","Rohit","H-2X","None","Mandrels & Cutters","-","-","-",8,8,75,"","","","","","","-","-","-","No",1,"82078000","H2MC-Square Mandrels-Metric","HSS Rohit- 2X  Mandrel 8x8x75 ","2099-12-31","aditya@rigpl.com","2011-02-25 06:11:25"
"HR2XMC00F59","NO-SERIES","-","HSS","Rohit","H-2X","None","Mandrels & Cutters","-","-","-",8,8,100,"","","","","","","-","-","-","No","","82078000","H2MC-Square Mandrels-Metric","HSS Rohit- 2X  Mandrel 8x8x100 ","2099-12-31","aditya@rigpl.com","2011-02-25 06:11:25"
"HR2XMC00F67","NO-SERIES","-","HSS","Rohit","H-2X","None","Mandrels & Cutters","-","-","-",8,10,65,"","","","","","","-","-","-","No","","82078000","H2MC-Rectangular Mandrels-Metric","HSS Rohit- 2X  Mandrel 8x10x65 ","2099-12-31","ramesh.pant@rigpl.com","2012-10-23 10:23:35"
"HR2XMC00F75","NO-SERIES","-","HSS","Rohit","H-2X","None","Mandrels & Cutters","-","-","-",8,12,65,"","","","","","","-","-","-","No","","82078000","H2MC-Rectangular Mandrels-Metric","HSS Rohit- 2X  Mandrel 8x12x65 ","2099-12-31","aditya@rigpl.com","2012-10-04 12:11:02"
"HR2XMC00267","NO-SERIES","-","HSS","Rohit","H-2X","None","Mandrels & Cutters","-","-","-",8,13,110,"","","","","","","-","-","-","No","","82078000","H2MC-Rectangular Mandrels-Metric","HSS Rohit- 2X  Mandrel 8x13x110 ","2099-12-31","ramesh.pant@rigpl.com","2014-01-24 11:39:22"
"HR2XMC00HW3","NO-SERIES","-","HSS","Rohit","H-2X","None","Mandrels & Cutters","-","-","-",9.525,9.525,101.6,"","","","","","","3/8","3/8","4","No","","82078000","H2MC-Square Mandrels-BSW","HSS Rohit- 2X  Mandrel 3/8""x3/8""x4"" ","2099-12-31","sushil.rathee@rigpl.com","2015-06-25 12:31:20.057739"
"HR2XMC00F83","NO-SERIES","-","HSS","Rohit","H-2X","None","Mandrels & Cutters","-","-","-",10,10,75,"","","","","","","-","-","-","No","","82078000","H2MC-Square Mandrels-Metric","HSS Rohit- 2X  Mandrel 10x10x75 ","2099-12-31","aditya@rigpl.com","2011-02-25 06:11:25"
"HR2XMC00275","NO-SERIES","-","HSS","Rohit","H-2X","None","Mandrels & Cutters","-","-","-",10,10,95,"","","","","","","-","-","-","No","","82078000","H2MC-Square Mandrels-Metric","HSS Rohit- 2X  Mandrel 10x10x95 ","2099-12-31","ramesh.pant@rigpl.com","2014-01-24 11:30:14"
"HR2XMC00F91","NO-SERIES","-","HSS","Rohit","H-2X","None","Mandrels & Cutters","-","-","-",10,10,100,"","","","","","","-","-","-","No","","82078000","H2MC-Square Mandrels-Metric","HSS Rohit- 2X  Mandrel 10x10x100 ","2099-12-31","aditya@rigpl.com","2011-02-25 06:11:25"
"HR2XMC00FA3","NO-SERIES","-","HSS","Rohit","H-2X","None","Mandrels & Cutters","-","-","-",10,10,150,"","","","","","","-","-","-","No","","82078000","H2MC-Square Mandrels-Metric","HSS Rohit- 2X  Mandrel 10x10x150 ","2099-12-31","aditya@rigpl.com","2011-02-25 06:11:25"
"HR2XMC00FB1","NO-SERIES","-","HSS","Rohit","H-2X","None","Mandrels & Cutters","-","-","-",10,10,200,"","","","","","","-","-","-","No","","82078000","H2MC-Square Mandrels-Metric","HSS Rohit- 2X  Mandrel 10x10x200 ","2099-12-31","aditya@rigpl.com","2011-02-25 06:11:25"
"HR2XMC00FC9","NO-SERIES","-","HSS","Rohit","H-2X","None","Mandrels & Cutters","-","-","-",10,12,75,"","","","","","","-","-","-","No","","82078000","H2MC-Rectangular Mandrels-Metric","HSS Rohit- 2X  Mandrel 10x12x75 ","2099-12-31","ramesh.pant@rigpl.com","2012-10-23 10:14:56"
"HR2XMC00JZ4","NO-SERIES","-","HSS","Rohit","H-2X","None","Mandrels & Cutters","-","-","-",10,14,200,"","","","","","","-","-","-","No","","82078000","H2MC-Rectangular Mandrels-Metric","HSS Rohit- 2X  Mandrel 10x14x200 ","2099-12-31","ramesh.pant@rigpl.com","2016-07-06 14:36:55.896892"
"HR2XMC00FD6","NO-SERIES","-","HSS","Rohit","H-2X","None","Mandrels & Cutters","-","-","-",10,15,100,"","","","","","","-","-","-","No","","82078000","H2MC-Rectangular Mandrels-Metric","HSS Rohit- 2X  Mandrel 10x15x100 ","2099-12-31","abhinav@rigpl.com","2012-04-25 15:20:44"
"HR2XMC00K05","NO-SERIES","-","HSS","Rohit","H-2X","None","Mandrels & Cutters","-","-","-",10,15,200,"","","","","","","-","-","-","No","","82078000","H2MC-Rectangular Mandrels-Metric","HSS Rohit- 2X  Mandrel 10x15x200 ","2099-12-31","ramesh.pant@rigpl.com","2016-07-06 14:41:35.665502"
"HR2XMC00FE4","NO-SERIES","-","HSS","Rohit","H-2X","None","Mandrels & Cutters","-","-","-",10,15,250,"","","","","","","-","-","-","No","","82078000","H2MC-Rectangular Mandrels-Metric","HSS Rohit- 2X  Mandrel 10x15x250 ","2099-12-31","aditya@rigpl.com","2011-02-25 06:11:25"
"HR2XMC00FF2","NO-SERIES","-","HSS","Rohit","H-2X","None","Mandrels & Cutters","-","-","-",10,15.9,200,"","","","","","","-","-","-","No","","82078000","H2MC-Rectangular Mandrels-Metric","HSS Rohit- 2X  Mandrel 10x15.9x200 ","2099-12-31","ramesh.pant@rigpl.com","2012-11-05 17:42:20"
"HR2XMC00JC5","NO-SERIES","-","HSS","Rohit","H-2X","None","Mandrels & Cutters","-","-","-",10,20,100,"","","","","","","-","-","-","No","","82078000","H2MC-Rectangular Mandrels-Metric","HSS Rohit- 2X  Mandrel 10x20x100 ","2099-12-31","sushil.rathee@rigpl.com","2015-12-23 13:45:51.268015"
"HR2XMC00283","NO-SERIES","-","HSS","Rohit","H-2X","None","Mandrels & Cutters","-","-","-",10,20,150,"","","","","","","-","-","-","No","","82078000","H2MC-Rectangular Mandrels-Metric","HSS Rohit- 2X  Mandrel 10x20x150 ","2099-12-31","abhinav@rigpl.com","2013-08-06 17:25:30"
